Date,Open,High,Low,Close,Adj Close,Volume,VWAP,Symbol,Ticker
2022-09-02,20262.48046875,20542.64453125,19600.78515625,19969.771484375,19969.771484375,214136017538,20021.177048599675,BTC_USD,BTC-USD
2022-09-09,19969.71875,21439.41015625,18644.466796875,21381.15234375,21381.15234375,236980115199,19733.94257497998,BTC_USD,BTC-USD
2022-09-16,21376.912109375,22673.8203125,19400.076171875,19772.583984375,19772.583984375,277095651109,20956.90346107108,BTC_USD,BTC-USD
2022-09-23,19777.033203125,20162.53125,18290.314453125,19297.638671875,19297.638671875,259576216329,19225.081410463896,BTC_USD,BTC-USD
2022-09-30,19296.990234375,20338.455078125,18553.296875,19431.7890625,19431.7890625,290314237810,19279.493292314895,BTC_USD,BTC-USD
2022-10-07,19431.10546875,20408.392578125,18970.62109375,19546.849609375,19546.849609375,203020020099,19762.02347018151,BTC_USD,BTC-USD
2022-10-14,19546.328125,19889.146484375,18319.822265625,19185.65625,19185.65625,197033611960,19226.234514794418,BTC_USD,BTC-USD
2022-10-21,19185.4375,19666.994140625,18770.970703125,19172.46875,19172.46875,171612366994,19229.86369535798,BTC_USD,BTC-USD
2022-10-28,19172.380859375,20938.134765625,19124.197265625,20595.3515625,20595.3515625,268712772856,20112.14857712411,BTC_USD,BTC-USD
2022-11-04,20595.103515625,21209.560546875,20086.240234375,21147.23046875,21147.23046875,320197603787,20562.979888360493,BTC_USD,BTC-USD
2022-11-11,21144.83203125,21446.88671875,15682.6923828125,17034.29296875,17034.29296875,487411110477,18481.39465327558,BTC_USD,BTC-USD
2022-11-18,17036.875,17109.32421875,15872.94140625,16697.77734375,16697.77734375,231813207958,16675.62001050999,BTC_USD,BTC-USD
2022-11-25,16696.220703125,16797.876953125,15599.046875,16521.841796875,16521.841796875,183342085440,16320.050906219467,BTC_USD,BTC-USD
2022-12-02,16521.576171875,17197.498046875,16054.5302734375,17088.66015625,17088.66015625,161727292489,16654.345127593628,BTC_USD,BTC-USD
2022-12-09,17090.09765625,17378.15234375,16750.55859375,17133.15234375,17133.15234375,135641741262,17051.59935935162,BTC_USD,BTC-USD
2022-12-16,17134.220703125,18318.53125,16584.701171875,16647.484375,16647.484375,143612130544,17385.775260721835,BTC_USD,BTC-USD
2022-12-23,16646.982421875,17012.984375,16398.13671875,16796.953125,16796.953125,111984891260,16748.35666582384,BTC_USD,BTC-USD
2022-12-30,16796.9765625,16959.845703125,16408.474609375,16602.5859375,16602.5859375,96443668503,16706.752537263415,BTC_USD,BTC-USD
2023-01-06,16603.673828125,16991.994140625,16517.51953125,16951.96875,16951.96875,93012567391,16742.84505523956,BTC_USD,BTC-USD
2023-01-13,16952.1171875,19964.322265625,16914.19140625,19909.57421875,19909.57421875,134485323089,18151.17827844091,BTC_USD,BTC-USD
2023-01-20,19910.537109375,22692.357421875,19907.828125,22676.552734375,22676.552734375,190016297592,21101.16744856201,BTC_USD,BTC-USD
2023-01-27,22677.427734375,23722.099609375,22387.900390625,23078.728515625,23078.728515625,192538976558,22924.007357371735,BTC_USD,BTC-USD
2023-02-03,23079.96484375,24167.2109375,22657.58203125,23449.322265625,23449.322265625,178013298264,23375.525622384448,BTC_USD,BTC-USD
2023-02-10,23446.3203125,23556.94921875,21539.392578125,21651.18359375,21651.18359375,171238878693,22687.17998558865,BTC_USD,BTC-USD
