Date,Open,High,Low,Close,Adj Close,Volume,VWAP,Symbol,Ticker
2020-09-25,262.4700012207031,273.0799865722656,260.1099853515625,271.55999755859375,262.7214050292969,273008900,267.0818947631841,QQQ,QQQ
2020-10-02,276.5799865722656,282.8800048828125,271.6700134277344,274.30999755859375,265.3818664550781,260386700,277.600118260492,QQQ,QQQ
2020-10-09,276.3399963378906,285.7900085449219,274.25,285.7099914550781,276.4107666015625,161072900,279.84246916826163,QQQ,QQQ
2020-10-16,290.54998779296875,297.4599914550781,286.5400085449219,288.510009765625,279.1197204589844,263644700,292.60132277683647,QQQ,QQQ
2020-10-23,290.489990234375,291.4800109863281,280.82000732421875,284.739990234375,275.4723815917969,155113000,284.7863971701884,QQQ,QQQ
2020-10-30,282.3800048828125,285.29998779296875,267.07000732421875,269.3800048828125,260.6123352050781,231478300,275.6032255376492,QQQ,QQQ
2020-11-06,271.8500061035156,295.3900146484375,266.9700012207031,294.6099853515625,285.0211181640625,252333700,284.20325514451014,QQQ,QQQ
2020-11-13,297.6499938964844,299.1400146484375,280.6199951171875,290.92999267578125,281.46099853515625,250886400,288.49352320612473,QQQ,QQQ
2020-11-20,290.6199951171875,293.739990234375,288.8500061035156,290.3800048828125,280.9288330078125,128707200,291.69116611690475,QQQ,QQQ
2020-11-27,291.4100036621094,300.1700134277344,288.07000732421875,299.010009765625,289.2779541015625,91882300,294.1188938525378,QQQ,QQQ
2020-12-04,299.3399963378906,305.8800048828125,294.7799987792969,305.5199890136719,295.5760192871094,121138300,302.4771772277247,QQQ,QQQ
2020-12-11,305.7099914550781,308.6000061035156,298.0899963378906,301.8500061035156,292.0255432128906,142311700,303.4854890535873,QQQ,QQQ
2020-12-18,303.0799865722656,311.9800109863281,303.010009765625,310.05999755859375,299.96832275390625,144879600,307.9967762475941,QQQ,QQQ
2020-12-25,306.4599914550781,310.7099914550781,303.6000061035156,309.55999755859375,300.02740478515625,101258100,308.4288981118546,QQQ,QQQ
2021-01-01,312.25,314.69000244140625,310.3599853515625,313.739990234375,304.0787048339844,88119100,312.943806555281,QQQ,QQQ
2021-01-08,315.1099853515625,319.3900146484375,305.17999267578125,319.0299987792969,309.2057800292969,191789500,311.64884343021237,QQQ,QQQ
2021-01-15,315.9800109863281,317.5299987792969,310.5799865722656,311.8599853515625,302.256591796875,143530400,314.24686936449297,QQQ,QQQ
2021-01-22,314.25,327.1300048828125,313.1199951171875,325.4200134277344,315.39892578125,102005100,322.0040578503274,QQQ,QQQ
2021-01-29,328.9100036621094,330.32000732421875,312.760009765625,314.55999755859375,304.87347412109375,217938000,321.9399910418272,QQQ,QQQ
2021-02-05,318.1099853515625,332.3999938964844,316.0199890136719,331.3599853515625,321.1560363769531,139484200,326.5519483372568,QQQ,QQQ
2021-02-12,333.1000061035156,336.6199951171875,329.5,336.45001220703125,326.0894775390625,108521900,333.5776920059485,QQQ,QQQ
2021-02-19,337.2699890136719,338.19000244140625,328.3599853515625,331.0199890136719,320.82659912109375,129835000,332.9317755087543,QQQ,QQQ
2021-02-26,326.5,327.79998779296875,310.8800048828125,314.1400146484375,304.4664306640625,417627500,317.97273264080326,QQQ,QQQ
2021-03-05,319.2699890136719,324.3299865722656,297.45001220703125,308.67999267578125,299.174560546875,444490900,310.1139993642755,QQQ,QQQ
2021-03-12,308.1199951171875,319.8599853515625,299.510009765625,315.4599914550781,305.7457275390625,368399400,311.10623999152637,QQQ,QQQ
2021-03-19,315.7900085449219,324.20001220703125,309.6600036621094,313.1400146484375,303.4971618652344,337304600,316.7236094459654,QQQ,QQQ
2021-03-26,315.2099914550781,321.0899963378906,307.3900146484375,316.0,306.6559143066406,316702500,314.61362585454066,QQQ,QQQ
2021-04-02,315.45001220703125,324.7099914550781,311.5400085449219,324.57000732421875,314.9725341796875,209961800,318.06034391518455,QQQ,QQQ
2021-04-09,327.1300048828125,337.32000732421875,326.8800048828125,337.1099853515625,327.1417236328125,174361800,332.4519570744477,QQQ,QQQ
2021-04-16,336.0400085449219,342.2300109863281,334.7300109863281,342.010009765625,331.89678955078125,175974200,339.19187230326474,QQQ,QQQ
2021-04-23,340.3900146484375,341.5799865722656,333.9700012207031,339.4200134277344,329.3833923339844,191531000,337.61535994260265,QQQ,QQQ
2021-04-30,339.6700134277344,342.79998779296875,336.8999938964844,337.989990234375,327.9956359863281,173587200,339.77002600979847,QQQ,QQQ
2021-05-07,339.2300109863281,340.0,326.2099914550781,334.20001220703125,324.3177795410156,241234800,331.8476755916215,QQQ,QQQ
2021-05-14,332.7799987792969,332.9599914550781,316.0,326.3900146484375,316.73870849609375,338076800,322.38862899392154,QQQ,QQQ
2021-05-21,324.6300048828125,330.8599853515625,316.29998779296875,327.010009765625,317.3403625488281,239039100,324.561620377306,QQQ,QQQ
2021-05-28,329.3699951171875,335.57000732421875,326.8999938964844,333.92999267578125,324.0556945800781,147060100,333.1047896227385,QQQ,QQQ
2021-06-04,335.29998779296875,336.05999755859375,328.2799987792969,335.6000061035156,325.67626953125,128987600,332.70874095634673,QQQ,QQQ
2021-06-11,335.04998779296875,341.25,334.3399963378906,341.239990234375,331.1496276855469,136304900,337.9301547590664,QQQ,QQQ
2021-06-18,341.67999267578125,346.3800048828125,337.45001220703125,342.6300048828125,332.49847412109375,234328600,342.7009604063596,QQQ,QQQ
2021-06-25,342.42999267578125,351.4599914550781,340.1499938964844,349.4599914550781,339.51995849609375,150387100,347.3874670148126,QQQ,QQQ
2021-07-02,350.7799987792969,358.9700012207031,350.7200012207031,358.6400146484375,348.43878173828125,163297500,354.6578760060215,QQQ,QQQ
2021-07-09,359.260009765625,362.760009765625,354.4200134277344,361.010009765625,350.7413330078125,160182100,359.2125298689112,QQQ,QQQ
2021-07-16,362.45001220703125,365.489990234375,357.239990234375,357.6000061035156,347.4283142089844,201430700,361.4882050823511,QQQ,QQQ
2021-07-23,354.04998779296875,368.489990234375,352.0400085449219,368.20001220703125,357.7268371582031,199061200,359.1994745009098,QQQ,QQQ
2021-07-30,367.489990234375,368.8900146484375,360.1600036621094,364.57000732421875,354.20013427734375,190594500,365.35271493771995,QQQ,QQQ
2021-08-06,366.2799987792969,369.9100036621094,362.0,368.04998779296875,357.5811462402344,147270800,366.79043622631747,QQQ,QQQ
2021-08-13,368.5199890136719,369.55999755859375,364.29998779296875,368.82000732421875,358.3291931152344,140646200,367.3711394710587,QQQ,QQQ
2021-08-20,367.6700134277344,369.0199890136719,359.9599914550781,367.7300109863281,357.270263671875,206178100,365.12473336104114,QQQ,QQQ
2021-08-27,368.79998779296875,376.55999755859375,368.7900085449219,376.0400085449219,365.3438415527344,132447500,373.6244998635973,QQQ,QQQ
2021-09-03,376.8500061035156,382.7099914550781,376.8299865722656,381.57000732421875,370.7165222167969,135121000,380.3118701356638,QQQ,QQQ
2021-09-10,381.67999267578125,382.7799987792969,376.25,376.5899963378906,365.8782043457031,126567800,379.9551777051921,QQQ,QQQ
2021-09-17,378.989990234375,379.42999267578125,372.760009765625,373.8299865722656,363.1966247558594,220771700,376.131591946575,QQQ,QQQ
2021-09-24,367.4599914550781,374.0400085449219,360.92999267578125,373.3299865722656,363.1130676269531,245812400,368.5439199114692,QQQ,QQQ
2021-10-01,370.20001220703125,371.25,354.3800048828125,360.17999267578125,350.3229064941406,316876400,361.9999400443675,QQQ,QQQ
2021-10-08,358.5199890136719,365.69000244140625,350.32000732421875,361.1600036621094,351.27606201171875,262038900,358.0034413814737,QQQ,QQQ
2021-10-15,359.5799865722656,369.05999755859375,356.4800109863281,368.94000244140625,358.84320068359375,202726900,362.2601224042263,QQQ,QQQ
2021-10-22,367.6099853515625,377.4700012207031,366.989990234375,374.1000061035156,363.8619384765625,156739900,374.07851903727266,QQQ,QQQ
2021-10-29,375.55999755859375,386.2799987792969,373.55999755859375,386.1099853515625,375.54327392578125,200866700,381.0773241924877,QQQ,QQQ
2021-11-05,386.55999755859375,400.989990234375,384.4200134277344,398.6000061035156,387.6914978027344,173298600,393.3751004743349,QQQ,QQQ
2021-11-12,398.57000732421875,399.6199951171875,387.5299987792969,394.70001220703125,383.8982238769531,201658000,393.7701505668319,QQQ,QQQ
2021-11-19,395.9100036621094,405.29998779296875,392.1000061035156,403.989990234375,392.9339599609375,181206300,399.17208846395795,QQQ,QQQ
2021-11-26,405.57000732421875,408.7099914550781,389.7699890136719,391.20001220703125,380.4940490722656,230301800,397.43375522223516,QQQ,QQQ
2021-12-03,395.8900146484375,401.19000244140625,378.8999938964844,383.1300048828125,372.6448059082031,403312000,390.9086592075587,QQQ,QQQ
2021-12-10,383.6300048828125,400.20001220703125,379.29998779296875,398.010009765625,387.11767578125,265317600,393.57832651518527,QQQ,QQQ
2021-12-17,398.0,398.4800109863281,381.7699890136719,384.9100036621094,374.37615966796875,362307500,389.57779438454656,QQQ,QQQ
2021-12-24,379.57000732421875,398.42999267578125,377.4700012207031,396.9200134277344,386.5505065917969,180874000,386.8459053053584,QQQ,QQQ
2021-12-31,398.25,404.5799865722656,397.3399963378906,397.8500061035156,387.4562683105469,156785900,401.01059851280877,QQQ,QQQ
2022-01-07,399.04998779296875,402.2799987792969,378.0400085449219,379.8599853515625,369.936279296875,317809500,388.79826047795206,QQQ,QQQ
2022-01-14,374.82000732421875,390.20001220703125,369.30999755859375,380.010009765625,370.082275390625,372757800,380.7614375201878,QQQ,QQQ
2022-01-21,374.0400085449219,376.2200012207031,351.3999938964844,351.69000244140625,342.50213623046875,389242000,363.74182130271754,QQQ,QQQ
2022-01-28,345.9100036621094,356.8800048828125,334.1499938964844,351.79998779296875,342.60931396484375,673067300,346.57216066280574,QQQ,QQQ
2022-02-04,353.20001220703125,370.1000061035156,351.5199890136719,358.010009765625,348.6571044921875,429239600,360.42533237141845,QQQ,QQQ
2022-02-11,358.6199951171875,366.80999755859375,345.79998779296875,347.05999755859375,337.9931640625,392723000,357.62325907809515,QQQ,QQQ
2022-02-18,346.489990234375,357.0899963378906,339.1400146484375,341.510009765625,332.588134765625,336133200,348.82364404217486,QQQ,QQQ
2022-02-25,338.489990234375,345.9800109863281,318.260009765625,345.7699890136719,336.73687744140625,381638700,336.6054177929503,QQQ,QQQ
2022-03-04,342.510009765625,350.0400085449219,334.9200134277344,337.29998779296875,328.4881591796875,363557200,343.1147066704535,QQQ,QQQ
2022-03-11,337.2900085449219,338.4800109863281,319.94000244140625,324.3999938964844,315.92510986328125,406402200,328.76524245193895,QQQ,QQQ
2022-03-18,323.1300048828125,351.7900085449219,317.45001220703125,351.489990234375,342.3074645996094,414772900,334.72403937061836,QQQ,QQQ
2022-03-25,350.20001220703125,360.6700134277344,345.5799865722656,359.3500061035156,350.39471435546875,318900000,354.35605221605783,QQQ,QQQ
2022-04-01,359.3399963378906,371.8299865722656,358.07000732421875,361.8500061035156,352.83245849609375,315203800,365.3637373288062,QQQ,QQQ
2022-04-08,362.7099914550781,369.30999755859375,348.5,349.1499938964844,340.44891357421875,324499500,356.58647040193966,QQQ,QQQ
2022-04-15,344.80999755859375,347.69000244140625,338.0400085449219,338.42999267578125,329.9961242675781,273784800,342.3194298025578,QQQ,QQQ
2022-04-22,337.3500061035156,347.8699951171875,324.9599914550781,325.3999938964844,317.290771484375,338939400,337.7416433348435,QQQ,QQQ
2022-04-29,323.7300109863281,329.8999938964844,312.6000061035156,313.25,305.443603515625,510207600,321.7679809264989,QQQ,QQQ
2022-05-06,312.8299865722656,330.2900085449219,305.1099853515625,309.25,301.5433349609375,603960900,316.48223805647524,QQQ,QQQ
2022-05-13,303.4800109863281,309.3500061035156,284.94000244140625,301.94000244140625,294.41546630859375,582433800,297.3143311376296,QQQ,QQQ
2022-05-20,300.1499938964844,306.55999755859375,280.2099914550781,288.67999267578125,281.48583984375,373067700,294.3485794806332,QQQ,QQQ
2022-05-27,289.75,309.25,282.25,309.1000061035156,301.39697265625,330731800,294.0950789035984,QQQ,QQQ
2022-06-03,309.07000732421875,314.55999755859375,303.3999938964844,306.20001220703125,298.5692443847656,246516000,308.32205264439415,QQQ,QQQ
2022-06-10,310.75,312.3500061035156,288.3800048828125,288.8399963378906,281.6419372558594,276891400,301.6606412353961,QQQ,QQQ
2022-06-17,279.75,286.8299865722656,269.2799987792969,274.69000244140625,267.8445129394531,409804600,276.4724773160889,QQQ,QQQ
2022-06-24,278.75,295.0400085449219,277.9100036621094,294.6099853515625,287.82025146484375,234986700,284.5575735679408,QQQ,QQQ
2022-07-01,296.0,296.5799865722656,275.7799987792969,282.1300048828125,275.6279296875,309052700,284.5728287109199,QQQ,QQQ
2022-07-08,278.30999755859375,296.75,276.75,295.3500061035156,288.5432434082031,241539600,289.85281041398656,QQQ,QQQ
2022-07-15,292.8800048828125,293.1099853515625,279.79998779296875,291.8699951171875,285.1434326171875,312570300,287.3703821076887,QQQ,QQQ
2022-07-22,294.7200012207031,308.54998779296875,288.20001220703125,301.989990234375,295.0301818847656,294638700,299.566360464254,QQQ,QQQ
2022-07-29,302.0199890136719,316.3900146484375,293.5400085449219,315.4599914550781,308.18975830078125,272601800,304.8907578726989,QQQ,QQQ
2022-08-05,313.6499938964844,324.7200012207031,311.8399963378906,321.75,314.3348083496094,241638700,319.13801913475993,QQQ,QQQ
2022-08-12,322.69000244140625,330.5899963378906,315.4200134277344,330.3900146484375,322.7757263183594,221928400,323.8446726383542,QQQ,QQQ
2022-08-19,329.4200134277344,334.4200134277344,322.0799865722656,322.8599853515625,315.419189453125,221003500,328.8033415624093,QQQ,QQQ
2022-08-26,318.5,321.510009765625,307.3500061035156,307.44000244140625,300.3546447753906,235799100,314.8727853800052,QQQ,QQQ
2022-09-02,304.6199951171875,307.2200012207031,292.95001220703125,295.1700134277344,288.367431640625,272207900,300.3173937845439,QQQ,QQQ
2022-09-09,295.6600036621094,307.6000061035156,290.8699951171875,307.0899963378906,300.0126647949219,218040800,298.83850476947686,QQQ,QQQ
2022-09-16,308.5,311.0799865722656,285.6199951171875,289.32000732421875,282.6522521972656,325594900,295.34653184305506,QQQ,QQQ
2022-09-23,286.1000061035156,293.95001220703125,272.0199890136719,275.510009765625,269.6441955566406,324388200,283.6927903607812,QQQ,QQQ
2022-09-30,275.0299987792969,281.25,267.1000061035156,267.260009765625,261.5698547363281,380307300,274.26405313952125,QQQ,QQQ
2022-10-07,269.07000732421875,284.17999267578125,267.5299987792969,269.1000061035156,263.3706359863281,308574700,276.8208018982526,QQQ,QQQ
2022-10-14,269.29998779296875,271.80999755859375,254.25999450683594,260.739990234375,255.18861389160156,367634100,264.47197283079026,QQQ,QQQ
2022-10-21,266.8399963378906,277.2099914550781,266.739990234375,275.4200134277344,269.55609130859375,325976100,271.17935792611956,QQQ,QQQ
2022-10-28,275.69000244140625,284.6000061035156,271.9700012207031,281.2200012207031,275.23260498046875,306882100,278.2998906745569,QQQ,QQQ
2022-11-04,278.9200134277344,282.07000732421875,259.0799865722656,264.67999267578125,259.0447082519531,321793100,268.77318603913403,QQQ,QQQ
2022-11-11,265.75,288.6400146484375,263.0299987792969,287.9599914550781,281.8291015625,341628200,274.4158232918167,QQQ,QQQ
2022-11-18,285.8599853515625,293.260009765625,280.7200012207031,284.82000732421875,278.7559814453125,287186600,286.49372168778956,QQQ,QQQ
2022-11-25,283.3999938964844,289.4599914550781,280.4599914550781,286.9200134277344,280.8112487792969,143845700,285.2631386667841,QQQ,QQQ
2022-12-02,284.8999938964844,295.75,279.1700134277344,292.54998779296875,286.3213806152344,254181700,288.4926942480312,QQQ,QQQ
2022-12-09,290.3800048828125,291.67999267578125,278.7799987792969,282.0400085449219,276.0351257324219,231489400,283.5463402909115,QQQ,QQQ
2022-12-16,282.2200012207031,296.8800048828125,272.6099853515625,274.25,268.4109802246094,310239100,283.25808025087264,QQQ,QQQ
2022-12-23,273.8699951171875,274.7799987792969,262.4599914550781,267.3599853515625,262.2941589355469,241278800,269.03318025515216,QQQ,QQQ
2022-12-30,266.739990234375,267.3999938964844,259.7300109863281,266.2799987792969,261.234619140625,168899900,264.0793076929259,QQQ,QQQ
2023-01-06,268.6499938964844,270.1499938964844,260.3399963378906,268.79998779296875,263.70684814453125,190146600,264.9491631730646,QQQ,QQQ
2023-01-13,270.8299865722656,281.2200012207031,268.9700012207031,280.9700012207031,275.646240234375,230296400,275.6366809444417,QQQ,QQQ
2023-01-20,280.7699890136719,284.69000244140625,273.8900146484375,282.67999267578125,277.3238830566406,188788200,279.3667586803746,QQQ,QQQ
2023-01-27,283.5400085449219,298.260009765625,281.17999267578125,296.260009765625,290.64654541015625,256585200,289.85724797126244,QQQ,QQQ
2023-02-03,292.92999267578125,313.67999267578125,289.8900146484375,306.17999267578125,300.37860107421875,322914500,302.05376986299933,QQQ,QQQ
2023-02-10,303.510009765625,311.0299987792969,297.25,299.70001220703125,294.02142333984375,264295100,304.41819215792435,QQQ,QQQ
2023-02-17,301.1300048828125,309.2699890136719,298.1000061035156,301.1600036621094,295.4537048339844,264545700,304.14633810479864,QQQ,QQQ
2023-02-24,297.260009765625,298.7300109863281,290.04998779296875,291.8500061035156,286.3200988769531,241542300,294.1760995261467,QQQ,QQQ
2023-03-03,295.07000732421875,299.9200134277344,288.3699951171875,299.67999267578125,294.0018005371094,269602500,294.22745312771366,QQQ,QQQ
2023-03-10,300.94000244140625,304.0,287.3800048828125,288.54998779296875,283.0826110839844,343618700,295.48050767182104,QQQ,QQQ
2023-03-17,286.7300109863281,309.1499938964844,285.19000244140625,305.3599853515625,299.5741882324219,442479400,298.7058209032599,QQQ,QQQ
2023-03-24,304.260009765625,315.25,302.010009765625,310.8900146484375,305.4715576171875,313679600,308.7136030603491,QQQ,QQQ
2023-03-31,311.6000061035156,321.1700134277344,304.7699890136719,320.92999267578125,315.3365478515625,272640500,312.93099963086706,QQQ,QQQ
2023-04-07,318.7699890136719,321.6300048828125,312.82000732421875,318.04998779296875,312.5067138671875,202714400,317.78645897709754,QQQ,QQQ
2023-04-14,315.07000732421875,320.3599853515625,312.57000732421875,318.57000732421875,313.0177307128906,258953700,316.57923017902135,QQQ,QQQ
2023-04-21,318.1499938964844,321.4200134277344,314.1000061035156,316.6099853515625,311.0918884277344,250178400,317.5365778921609,QQQ,QQQ
2023-04-28,316.3800048828125,322.6499938964844,309.8900146484375,322.55999755859375,316.9381408691406,281708200,316.21778637568457,QQQ,QQQ
2023-05-05,322.0899963378906,323.760009765625,315.1199951171875,322.8900146484375,317.26239013671875,259445500,319.60213535847856,QQQ,QQQ
2023-05-12,322.4200134277344,327.1700134277344,321.32000732421875,325.0299987792969,319.3651123046875,221392500,324.1786275782134,QQQ,QQQ
2023-05-19,325.510009765625,338.2099914550781,323.9599914550781,336.510009765625,330.6450500488281,246649300,332.0994250240707,QQQ,QQQ
2023-05-26,336.25,349.25,329.55999755859375,348.3999938964844,342.3277282714844,283993600,337.9251767505908,QQQ,QQQ
2023-06-02,352.7099914550781,355.8299865722656,346.510009765625,354.6499938964844,348.4688720703125,241618300,350.86550327093306,QQQ,QQQ
2023-06-09,354.42999267578125,357.6600036621094,348.17999267578125,354.5,348.32147216796875,258233300,353.4732595059903,QQQ,QQQ
2023-06-16,356.19000244140625,372.8500061035156,355.20001220703125,367.92999267578125,361.51739501953125,323300700,365.427159158722,QQQ,QQQ
2023-06-23,365.95001220703125,368.32000732421875,360.2200012207031,362.5400085449219,356.71002197265625,199108900,364.07059852895935,QQQ,QQQ
2023-06-30,362.0,370.489990234375,357.5899963378906,369.4200134277344,363.4793395996094,253475100,364.00261913613633,QQQ,QQQ
2023-07-07,370.07000732421875,372.010009765625,364.5199890136719,366.239990234375,360.3504943847656,150402200,368.2149864217437,QQQ,QQQ
2023-07-14,365.9599914550781,382.8599853515625,363.4100036621094,379.07000732421875,372.9742126464844,250796800,373.0591613471514,QQQ,QQQ
2023-07-21,379.79998779296875,387.9800109863281,375.19000244140625,375.6300048828125,369.5894775390625,282665200,381.2928759046523,QQQ,QQQ
2023-07-28,376.6199951171875,384.7099914550781,374.3399963378906,383.4800109863281,377.31329345703125,247193300,378.9837764383156,QQQ,QQQ
2023-08-04,383.7900085449219,384.8800048828125,371.5299987792969,372.0400085449219,366.05718994140625,267136800,377.2493487952107,QQQ,QQQ
2023-08-11,373.8800048828125,375.2900085449219,364.69000244140625,366.239990234375,360.3504943847656,253850300,369.91367113317466,QQQ,QQQ
2023-08-18,365.42999267578125,370.4700012207031,354.7099914550781,358.1300048828125,352.370849609375,264656900,362.951847322217,QQQ,QQQ
2023-08-25,359.6199951171875,372.739990234375,358.5799865722656,364.0199890136719,358.1661376953125,283800300,364.4160581788251,QQQ,QQQ
2023-09-01,366.989990234375,380.8299865722656,364.25,377.5899963378906,371.5179748535156,216665800,373.8596199014689,QQQ,QQQ
2023-09-08,376.7699890136719,379.30999755859375,369.1499938964844,372.5799865722656,366.5884704589844,163203700,373.9487268645474,QQQ,QQQ
2023-09-15,375.6600036621094,378.2699890136719,369.8599853515625,370.80999755859375,364.84698486328125,245478900,374.35071949051917,QQQ,QQQ
2023-09-22,369.32000732421875,371.7900085449219,357.5899963378906,357.9100036621094,352.6641845703125,241363900,363.8351924589554,QQQ,QQQ
2023-09-29,356.92999267578125,362.95001220703125,351.3599853515625,358.2699890136719,353.0189208984375,270174600,356.8862872869338,QQQ,QQQ
2023-10-06,358.5400085449219,365.9100036621094,353.2799987792969,364.70001220703125,359.3547058105469,287836800,359.2346982283812,QQQ,QQQ
2023-10-13,362.29998779296875,373.739990234375,360.7799987792969,365.2799987792969,359.9261779785156,232546500,368.1369198046679,QQQ,QQQ
2023-10-20,366.6199951171875,370.4800109863281,354.3699951171875,354.6000061035156,349.4027099609375,294314600,362.91367907154233,QQQ,QQQ
2023-10-27,353.260009765625,359.9100036621094,342.3500061035156,345.30999755859375,340.248779296875,321035900,350.8279388143084,QQQ,QQQ
2023-11-03,347.8299865722656,369.0199890136719,346.45001220703125,367.7099914550781,362.3205871582031,273406000,356.8112124141478,QQQ,QQQ
2023-11-10,368.489990234375,378.5400085449219,366.9100036621094,378.3900146484375,372.8440246582031,237458700,372.3505108712194,QQQ,QQQ
2023-11-17,376.7900085449219,387.75,375.239990234375,386.0400085449219,380.3819274902344,254582900,384.0581025906348,QQQ,QQQ
2023-11-24,386.04998779296875,393.07000732421875,386.04998779296875,389.510009765625,383.8010559082031,147606400,389.4257980874608,QQQ,QQQ
2023-12-01,389.010009765625,394.1400146484375,385.82000732421875,389.94000244140625,384.2247314453125,201767000,389.43247212305477,QQQ,QQQ
2023-12-08,386.0899963378906,392.6199951171875,382.6600036621094,392.1700134277344,386.4220275878906,232395000,387.85403627263264,QQQ,QQQ
